rowseq,prodate,prodtime,shift,hogi,stage_x,ordno,batchno,compno,stimes,etimes,mntime,mxtime,mxtemp,mxkwh,mxrpm,part,start_temp,stop_temp,stop_power,setnum,upload_yn,datetime,time_range,groupid,tmh,worktype,cdrub,stage_y,mchid,wdate,wsht,batno,mnval,mngrd,create_time,bzval,bzgrd,ydval,ydgrd,mhval,mhgrd,mlval,mlgrd,t10val,t10grd,t50val,t50grd,t90val,t90grd,lbgrd,grd,mnmch,lbmch
车次代号,生产日期,生产时间,班次,生产机台,炼胶阶段,炼胶车数,车次,胶料品名,开始时间,结束时间,排胶时间,混炼时间,混炼温度,混炼功率,转子转速,班次,开始温度,结束温度,停止功率,设定值,是否上传数据,生产时间戳,时间区间,,检验顺序号,胶料号,胶料号,炼胶阶段,生产机台,日期,班次,生产车次,门尼值,门尼等级,检测时间戳,比重,比重等级,硬度,硬度等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变等级,等级,门尼检测机台号,硫变检测机台号
23AL021215023,20231021,30158,3,B08,F ,40,23,L-FM-J158-03,2023/10/21 3:00,2023/10/21 3:01,93,105,108.6,46,31,C,99,108.6,139,40,Y,2023/10/21 3:01,104,20,E101B082023102030100,L-FM-J158-03,J158  ,FM ,B08,20231020,3,23,71.4,0,2023/10/21 5:16,1.149,1,63,1,16.13,1,2.47,1,37.8,1,60,0,105.3,1,1,1,K15,G02
23AL021215022,20231021,30003,3,B08,F ,40,22,L-FM-J158-03,2023/10/21 2:58,2023/10/21 3:00,93,105,108.5,46,31,C,97,108.5,130,40,Y,2023/10/21 3:00,106,20,E101B082023102030099,L-FM-J158-03,J158  ,FM ,B08,20231020,3,22,72.9,0,2023/10/21 5:16,1.144,1,62,1,16.3,1,2.46,1,37.7,1,60.1,0,109.9,1,1,1,K15,G02
23AL021215021,20231021,25807,3,B08,F ,40,21,L-FM-J158-03,2023/10/21 2:56,2023/10/21 2:58,93,105,106.6,43,32,C,97,106.6,148,40,Y,2023/10/21 2:58,105,20,E101B082023102030099,L-FM-J158-03,J158  ,FM ,B08,20231020,3,21,72.9,0,2023/10/21 5:16,1.149,1,62,1,16.06,1,2.46,1,37.6,1,59.6,0,104,1,1,1,K15,G02
23AL021215020,20231021,25611,3,B08,F ,40,20,L-FM-J158-03,2023/10/21 2:54,2023/10/21 2:56,93,105,107,45,31,C,98,107,142,40,Y,2023/10/21 2:56,104,20,E101B082023102030098,L-FM-J158-03,J158  ,FM ,B08,20231020,3,20,72.9,0,2023/10/21 5:16,1.144,1,63,1,15.97,1,2.43,1,37.9,1,60.7,0,104.5,1,1,1,K13,G02
23AL021215019,20231021,25415,3,B08,F ,40,19,L-FM-J158-03,2023/10/21 2:52,2023/10/21 2:54,93,105,107.2,46,31,C,92,107.2,124,40,Y,2023/10/21 2:54,104,20,E101B082023102030098,L-FM-J158-03,J158  ,FM ,B08,20231020,3,19,72.9,0,2023/10/21 5:16,1.141,1,62,1,15.85,1,2.46,1,37.7,1,60.4,0,105,1,1,1,K13,G02
23AL021215018,20231021,25115,3,B08,F ,40,18,L-FM-J158-03,2023/10/21 2:49,2023/10/21 2:51,93,105,107.2,45,32,C,98,107.2,129,40,Y,2023/10/21 2:51,105,20,E101B082023102030097,L-FM-J158-03,J158  ,FM ,B08,20231020,3,18,73.6,0,2023/10/21 5:16,1.146,1,63,1,16.07,1,2.46,1,37.4,1,59.9,0,105,1,1,1,K13,G02
23AL021215017,20231021,24919,3,B08,F ,40,17,L-FM-J158-03,2023/10/21 2:47,2023/10/21 2:49,93,105,106.2,44,31,C,98,106.2,134,40,Y,2023/10/21 2:49,105,20,E101B082023102030097,L-FM-J158-03,J158  ,FM ,B08,20231020,3,17,73.6,0,2023/10/21 5:16,1.149,1,62,1,16.26,1,2.48,1,37.7,1,60.4,0,108.8,1,1,1,K13,G02
23AL021215016,20231021,24726,3,B08,F ,40,16,L-FM-J158-03,2023/10/21 2:45,2023/10/21 2:47,93,106,107.3,44,31,C,97,107.3,149,40,Y,2023/10/21 2:47,106,20,E101B082023102030096,L-FM-J158-03,J158  ,FM ,B08,20231020,3,16,71.6,0,2023/10/21 5:16,1.15,1,62,1,16.58,1,2.51,1,37.6,1,60.9,0,111.8,1,1,1,K12,G01
23AL021215015,20231021,24516,3,B08,F ,40,15,L-FM-J158-03,2023/10/21 2:43,2023/10/21 2:45,93,105,109.7,48,31,C,98,109.7,126,40,Y,2023/10/21 2:45,104,20,E101B082023102030096,L-FM-J158-03,J158  ,FM ,B08,20231020,3,15,71.6,0,2023/10/21 5:16,1.144,1,63,1,16.16,1,2.36,1,36.6,1,59.2,0,108.8,1,1,1,K12,G01
23AL021215014,20231021,24322,3,B08,F ,40,14,L-FM-J158-03,2023/10/21 2:41,2023/10/21 2:43,93,105,105.4,43,31,C,98,105.4,141,40,Y,2023/10/21 2:43,105,20,E101B082023102030095,L-FM-J158-03,J158  ,FM ,B08,20231020,3,14,71.7,0,2023/10/21 5:16,1.143,1,62,1,16.15,1,2.41,1,37.2,1,60.4,0,110.2,1,1,1,K12,G01
23AL021215013,20231021,24127,3,B08,F ,40,13,L-FM-J158-03,2023/10/21 2:39,2023/10/21 2:41,93,105,107,46,31,C,96,107,130,40,Y,2023/10/21 2:41,104,20,E101B082023102030095,L-FM-J158-03,J158  ,FM ,B08,20231020,3,13,71.7,0,2023/10/21 5:16,1.147,1,63,1,16.65,1,2.42,1,36.7,1,59.8,0,107.9,1,1,1,K12,G01
23AL021215012,20231021,23932,3,B08,F ,40,12,L-FM-J158-03,2023/10/21 2:37,2023/10/21 2:39,93,105,106.2,45,32,C,97,106.2,157,40,Y,2023/10/21 2:39,104,20,E101B082023102030094,L-FM-J158-03,J158  ,FM ,B08,20231020,3,12,75.2,0,2023/10/21 5:16,1.149,1,62,1,16.59,1,2.37,1,36.7,1,59.9,0,108.3,1,1,1,K11,G01
23AL021215011,20231021,23737,3,B08,F ,40,11,L-FM-J158-03,2023/10/21 2:35,2023/10/21 2:37,93,105,108.2,49,31,C,90,108.2,137,40,Y,2023/10/21 2:37,104,20,E101B082023102030094,L-FM-J158-03,J158  ,FM ,B08,20231020,3,11,75.2,0,2023/10/21 5:16,1.146,1,62,1,16.27,1,2.23,1,36.8,1,59.9,0,109.5,1,1,1,K11,G01
23AL021215010,20231021,23347,3,B08,F ,40,10,L-FM-J158-03,2023/10/21 2:31,2023/10/21 2:33,93,105,108.3,46,31,C,98,108.3,149,40,Y,2023/10/21 2:33,105,20,E101B082023102030093,L-FM-J158-03,J158  ,FM ,B08,20231020,3,10,72.7,0,2023/10/21 5:16,1.141,1,63,1,15.78,1,2.26,1,37.3,1,60.1,0,109.9,1,1,1,K10,G01
23AL021215009,20231021,23152,3,B08,F ,40,9,L-FM-J158-03,2023/10/21 2:30,2023/10/21 2:31,93,105,107.1,45,31,C,97,107.1,133,40,Y,2023/10/21 2:31,104,20,E101B082023102030093,L-FM-J158-03,J158  ,FM ,B08,20231020,3,9,72.7,0,2023/10/21 5:16,1.145,1,62,1,15.95,1,2.29,1,36.8,1,59.4,0,102.3,1,1,1,K10,G01
23AL021215008,20231021,22957,3,B08,F ,40,8,L-FM-J158-03,2023/10/21 2:28,2023/10/21 2:29,93,105,107.4,47,32,C,97,107.4,131,40,Y,2023/10/21 2:29,104,20,E101B082023102030092,L-FM-J158-03,J158  ,FM ,B08,20231020,3,8,75.6,0,2023/10/21 5:16,1.147,1,63,1,15.44,1,2.26,1,37.1,1,60,0,103.1,1,1,1,K11,G01
23AL021215007,20231021,22803,3,B08,F ,40,7,L-FM-J158-03,2023/10/21 2:26,2023/10/21 2:28,96,108,105.4,44,32,C,96,105.4,154,40,Y,2023/10/21 2:28,109,20,E101B082023102030092,L-FM-J158-03,J158  ,FM ,B08,20231020,3,7,75.6,0,2023/10/21 5:16,1.145,1,62,1,15.89,1,2.34,1,37.1,1,60.3,0,110.9,1,1,1,K11,G01
23AL021215006,20231021,22604,3,B08,F ,40,6,L-FM-J158-03,2023/10/21 2:24,2023/10/21 2:26,93,105,106.4,45,31,C,99,106.4,152,40,Y,2023/10/21 2:26,106,20,E101B082023102030091,L-FM-J158-03,J158  ,FM ,B08,20231020,3,6,72.4,0,2023/10/21 5:16,1.143,1,62,1,15.64,1,2.35,1,36.4,1,59.5,0,104.3,1,1,1,K10,G01
23AL021215005,20231021,22408,3,B08,F ,40,5,L-FM-J158-03,2023/10/21 2:22,2023/10/21 2:24,93,105,107.9,47,32,C,98,107.9,133,40,Y,2023/10/21 2:24,106,20,E101B082023102030091,L-FM-J158-03,J158  ,FM ,B08,20231020,3,5,72.4,0,2023/10/21 5:16,1.149,1,63,1,15.74,1,2.34,1,37.5,1,61.2,0,104,1,1,1,K10,G01
23AL021215004,20231021,22211,3,B08,F ,40,4,L-FM-J158-03,2023/10/21 2:20,2023/10/21 2:22,93,105,107.9,49,32,C,98,107.9,125,40,Y,2023/10/21 2:22,103,20,E101B082023102030090,L-FM-J158-03,J158  ,FM ,B08,20231020,3,4,75.8,0,2023/10/21 5:16,1.146,1,62,1,15.62,1,2.35,1,37.7,1,61.3,0,104.8,1,1,1,K02,G01
23AL021215003,20231021,22017,3,B08,F ,40,3,L-FM-J158-03,2023/10/21 2:18,2023/10/21 2:20,93,105,107.9,49,31,C,96,107.9,151,40,Y,2023/10/21 2:20,105,20,E101B082023102030090,L-FM-J158-03,J158  ,FM ,B08,20231020,3,3,75.8,0,2023/10/21 5:16,1.141,1,63,1,15.89,1,2.33,1,37.9,1,61.3,0,108.9,1,1,1,K02,G01
23AL021215002,20231021,21821,3,B08,F ,40,2,L-FM-J158-03,2023/10/21 2:16,2023/10/21 2:18,93,105,108.8,52,32,C,92,108.8,126,40,Y,2023/10/21 2:18,103,20,E101B082023102030089,L-FM-J158-03,J158  ,FM ,B08,20231020,3,2,74.2,0,2023/10/21 5:16,1.145,1,62,1,16.01,1,2.28,1,38.2,1,62.3,0,113.2,1,1,1,K02,G01
23AL021215001,20231021,21626,3,B08,F ,40,1,L-FM-J158-03,2023/10/21 2:14,2023/10/21 2:16,93,105,105.4,52,31,C,83,105.4,133,40,Y,2023/10/21 2:16,104,20,E101B082023102030089,L-FM-J158-03,J158  ,FM ,B08,20231020,3,1,74.2,0,2023/10/21 5:16,1.144,1,62,1,15.91,1,2.27,1,39.4,1,64.8,0,117.1,1,1,1,K02,G01
23AN001322044,20231023,15532,3,B09,F ,44,44,L-FM-J158-03C,2023/10/23 1:53,2023/10/23 1:55,108,136,105.6,19,25,C,95,105.6,50,44,Y,2023/10/23 1:55,135,20,E101B092023102230082,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,44,67.8,0,2023/10/23 4:27,1.14,1,62,1,14.31,1,2.11,1,41.9,1,63.6,0,110.2,1,1,1,K27,G01
23AN001322043,20231023,15305,3,B09,F ,44,43,L-FM-J158-03C,2023/10/23 1:51,2023/10/23 1:53,108,121,105.6,19,25,C,95,105.6,50,44,Y,2023/10/23 1:53,120,20,E101B092023102230082,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,43,67.8,0,2023/10/23 4:27,1.142,1,63,1,14.86,1,2.14,1,41.6,1,63.3,0,110.2,1,1,1,K27,G01
23AN001322042,20231023,15053,3,B09,F ,44,42,L-FM-J158-03C,2023/10/23 1:48,2023/10/23 1:50,104,117,105.6,19,25,C,96,105.6,44,44,Y,2023/10/23 1:50,116,20,E101B092023102230081,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,42,67.7,0,2023/10/23 4:27,1.146,1,62,1,14.93,1,2.11,1,41.8,1,62.5,0,105.9,1,1,1,K27,G01
23AN001322041,20231023,14846,3,B09,F ,44,41,L-FM-J158-03C,2023/10/23 1:46,2023/10/23 1:48,99,112,105.6,19,25,C,94,105.6,50,44,Y,2023/10/23 1:48,112,20,E101B092023102230081,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,41,67.7,0,2023/10/23 4:27,1.143,1,62,1,15.5,1,2.17,1,40.8,1,63.3,0,109.2,1,1,1,K27,G01
23AN001322040,20231023,14643,3,B09,F ,44,40,L-FM-J158-03C,2023/10/23 1:44,2023/10/23 1:46,97,110,105.2,19,24,C,93,105.2,60,44,Y,2023/10/23 1:46,109,20,E101B092023102230080,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,40,67.7,0,2023/10/23 4:27,1.141,1,62,1,15.22,1,2.12,1,40.8,1,63.3,0,109,1,1,1,K12,G01
23AN001322039,20231023,14442,3,B09,F ,44,39,L-FM-J158-03C,2023/10/23 1:42,2023/10/23 1:44,98,111,105.7,19,24,C,96,105.7,62,44,Y,2023/10/23 1:44,111,20,E101B092023102230080,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,39,67.7,0,2023/10/23 4:27,1.138,1,63,1,16.59,1,2.32,1,39.7,1,63.3,0,109.1,1,1,1,K12,G01
23AN001322038,20231023,14241,3,B09,F ,44,38,L-FM-J158-03C,2023/10/23 1:40,2023/10/23 1:42,94,107,105.4,18,25,C,95,105.4,48,44,Y,2023/10/23 1:42,106,20,E101B092023102230079,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,38,68.2,0,2023/10/23 4:27,1.142,1,63,1,16.19,1,2.3,1,40.2,1,65.5,0,112.8,1,1,1,K12,G08
23AN001322037,20231023,14042,3,B09,F ,44,37,L-FM-J158-03C,2023/10/23 1:38,2023/10/23 1:40,101,113,105.6,18,25,C,97,105.6,43,44,Y,2023/10/23 1:40,113,20,E101B092023102230079,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,37,68.2,0,2023/10/23 4:27,1.145,1,62,1,16.33,1,2.34,1,40.3,1,65.2,0,113,1,1,1,K12,G08
23AN001322036,20231023,13840,3,B09,F ,44,36,L-FM-J158-03C,2023/10/23 1:36,2023/10/23 1:38,100,113,105.5,18,25,C,97,105.5,54,44,Y,2023/10/23 1:38,114,20,E101B092023102230078,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,36,70.4,0,2023/10/23 4:27,1.143,1,63,1,16.37,1,2.37,1,39.8,1,64.7,0,113,1,1,1,K15,G08
23AN001322035,20231023,13636,3,B09,F ,44,35,L-FM-J158-03C,2023/10/23 1:34,2023/10/23 1:36,100,113,105.5,18,24,C,97,105.5,48,44,Y,2023/10/23 1:36,112,20,E101B092023102230078,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,35,70.4,0,2023/10/23 4:27,1.138,1,62,1,15.93,1,2.31,1,40.4,1,65,0,113.4,1,1,1,K15,G08
23AN001322034,20231023,13433,3,B09,F ,44,34,L-FM-J158-03C,2023/10/23 1:32,2023/10/23 1:34,95,108,105.6,18,25,C,96,105.6,49,44,Y,2023/10/23 1:34,107,20,E101B092023102230077,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,34,70.2,0,2023/10/23 4:27,1.141,1,62,1,16.31,1,2.34,1,40.2,1,65.1,0,112.6,1,1,1,K15,G08
23AN001322033,20231023,13235,3,B09,F ,44,33,L-FM-J158-03C,2023/10/23 1:30,2023/10/23 1:32,101,113,105.1,18,25,C,95,105.1,47,44,Y,2023/10/23 1:32,112,20,E101B092023102230077,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,33,70.2,0,2023/10/23 4:27,1.142,1,63,1,16.61,1,2.35,1,40.1,1,64.6,0,111.6,1,1,1,K15,G08
23AN001322032,20231023,13032,3,B09,F ,44,32,L-FM-J158-03C,2023/10/23 1:28,2023/10/23 1:30,100,113,105,17,25,C,95,105,55,44,Y,2023/10/23 1:30,113,20,E101B092023102230076,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,32,68.8,0,2023/10/23 4:27,1.139,1,62,1,16.27,1,2.3,1,40.4,1,65.7,0,111.1,1,1,1,K10,G08
23AN001322031,20231023,12830,3,B09,F ,44,31,L-FM-J158-03C,2023/10/23 1:26,2023/10/23 1:28,107,119,105.3,17,26,C,94,105.3,47,44,Y,2023/10/23 1:28,120,20,E101B092023102230076,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,31,68.8,0,2023/10/23 4:27,1.136,1,62,1,15.82,1,2.37,1,41.5,1,65.3,0,109.4,1,1,1,K10,G08
23AN001322030,20231023,12611,3,B09,F ,44,30,L-FM-J158-03C,2023/10/23 1:24,2023/10/23 1:26,106,119,105.4,18,25,C,93,105.4,50,44,Y,2023/10/23 1:26,118,20,E101B092023102230075,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,30,71.4,0,2023/10/23 2:29,1.142,1,63,1,15.93,1,2.4,1,41.8,1,65.9,0,115.5,1,1,1,K11,G09
23AN001322029,20231023,12359,3,B09,F ,44,29,L-FM-J158-03C,2023/10/23 1:21,2023/10/23 1:23,113,131,105.8,18,26,C,93,105.8,46,44,Y,2023/10/23 1:23,130,20,E101B092023102230075,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,29,71.4,0,2023/10/23 2:29,1.146,1,62,1,15.63,1,2.34,1,42,1,65.3,0,112.3,1,1,1,K11,G09
23AN001322028,20231023,12134,3,B09,F ,44,28,L-FM-J158-03C,2023/10/23 1:19,2023/10/23 1:21,107,136,105.9,18,24,C,93,105.9,48,44,Y,2023/10/23 1:21,135,20,E101B092023102230074,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,28,69.9,0,2023/10/23 2:29,1.145,1,62,1,16.05,1,2.34,1,41.5,1,65.9,0,113,1,1,1,K14,G08
23AN001322027,20231023,11905,3,B09,F ,44,27,L-FM-J158-03C,2023/10/23 1:16,2023/10/23 1:19,107,136,105.9,18,24,C,96,105.9,48,44,Y,2023/10/23 1:19,134,20,E101B092023102230074,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,27,69.9,0,2023/10/23 2:29,1.141,1,63,1,15.94,1,2.33,1,39.8,1,64.8,0,111.7,1,1,1,K14,G08
23AN001322026,20231023,11640,3,B09,F ,44,26,L-FM-J158-03C,2023/10/23 1:14,2023/10/23 1:16,107,120,105.9,18,24,C,94,105.9,48,44,Y,2023/10/23 1:16,119,20,E101B092023102230073,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,26,70.2,0,2023/10/23 2:29,1.143,1,62,1,16.19,1,2.28,1,39.9,1,63.9,0,109,1,1,1,K13,G08
23AN001322025,20231023,11430,3,B09,F ,44,25,L-FM-J158-03C,2023/10/23 1:12,2023/10/23 1:14,99,112,105.4,18,24,C,95,105.4,51,44,Y,2023/10/23 1:14,111,20,E101B092023102230073,L-FM-J158-03C,J158  ,FM ,B09,20231022,3,25,70.2,0,2023/10/23 2:29,1.139,1,63,1,15.62,1,2.24,1,40.2,1,63.9,0,109.5,1,1,1,K13,G08
